老师编号,老师工号,老师姓名,常带课程,可带课程
5689,T4689,俞琴璐,微观经济学,宏观经济学；人口经济学
5690,T4690,魏耀海,中医诊断学,中国断代史；天气学
5691,T4691,邢裕基,艺术设计概论,艺术设计学；中国艺术设计史；外国艺术设计史
5692,T4692,邢眉香,生物海洋学,物理化学；口腔内科学；临床医学
5693,T4693,宫平亨,教育心理学,外国艺术设计史；消防工程；国际贸易B
5694,T4694,鱼城成,机械制图,计算机绘图；急救护理学；建筑构造
5695,T4695,皮映行,森林生态学,测量与遥感；急救护理学；建筑构造
5696,T4696,樊澜娅,国际法,实验力学；民法
5697,T4697,万可纨,空气动力学,物理实验；教育学概论；民事诉讼法
5698,T4698,管菲素,刑事科学技术,消防工程；急救护理学；建筑构造
5699,T4699,毛锦晗,建筑史工业,岩土力学；中国语言文学；有机化学A
5700,T4700,戎欣国,核动力装置,流体力学；急救护理学；建筑构造
5701,T4701,符惠馨,幼儿心理学,有机化学；中国史
5702,T4702,文贞眉,复变函数,国际商务案例；航空航天概论；蜂学
5703,T4703,闻燕香,伦理学；宗教学,逻辑学；儿科学；护理学导论
5704,T4704,金松庭,教育通论,大学生物B；概率论
5705,T4705,夔天尚,机械设计基础,针灸临床治疗学；生态建筑概论；大气科学概论A
5706,T4706,鲁晓梅,面向对象程序设计,西方哲学史；大学物理C；实践性教学环节
5707,T4707,祖 选,交通运输技术管理,国际经济学；构造地质学
5708,T4708,国真凤,汉语言文学A,教育通论；国际营销学
5709,T4709,伊悦慧,空气动力学,理论力学；儿科学；护理学导论
5710,T4710,司琦悦,中国断代史,外贸英语B；中小学教学法；中国近代史
5711,T4711,卓晗鑫,森林昆虫学,儿科护理学；声乐；国际贸易务实
5712,T4712,蒲洁群,护理学基础A,护理学基础B；儿科学；护理学导论
5713,T4713,仰妍萍,医学遗传学,地球物理及勘探方法；艺术设计基础；面向对象程序设计
5714,T4714,寇天河,法理学,中国史；人体解剖学A；普通心理学
5715,T4715,岑晨成,中国古代史,人体解剖学A；乐理学B2；人体解剖学C
5716,T4716,暴珂思,游泳,反应堆工程原理；分析化学
5717,T4717,平舒瑞,细胞生物学；生理学,神经生理学；儿科学；护理学导论
5718,T4718,常芳英,农学A,中国教育史；生物技术
5719,T4719,卜莺玉,哲学概论,交通运输法规；国际商务案例；建筑设计A
5720,T4720,林眉英,机械设计基础,测试技术
5721,T4721,朱琛顺,分析力学,流体力学；振动力学；实验力学
5722,T4722,桑宪向,针灸临床治疗学,中国语言文学；空气动力学；数控加工技术
5723,T4723,罗时晗,理论力学,实验力学；弹性力学
5724,T4724,敖映高,工程热力学,电工与电子技术基础理论；大学英语听说教程
5725,T4725,景平心,大气科学概论A,德育原理；工程水文学；交通管理工程
5726,T4726,郏苑枝,艺术考古学,中国艺术设计史；口腔解剖生理学；生态建筑概论
5727,T4727,谈中瑜,现代控制理论,人体解剖学B；跆拳道
5728,T4728,茅振磊,普通逻辑学,分析力学；罐头食品加工与软饮料工艺学
5729,T4729,关启辰,教育哲学,普通心理学；儿科学；护理学导论
5730,T4730,雍裕辉,建筑设计B2,生理学B1；治安系；中国语言文学
5731,T4731,申家邦,塑性力学,弹性力学；儿科学；护理学导论
5732,T4732,丁荔薇,植物保护,地球化学；理论力学；大学英语
5733,T4733,养谋宁,反应堆工程原理,交通运输设备；刑事诉讼法
5734,T4734,任真舒,大气科学概论A,口腔修复学；艺术考古学；农牧业生产基础
5735,T4735,茹婉娅,全球动力力学,反应堆工程管理；西方哲学史
5736,T4736,袁琼寒,国际贸易A；国际贸易B;对外贸易概论,国际商务谈判；国际营销学；国际商务案例
5737,T4737,巢艺焘,针灸临床治疗学,经络学；刺灸学；推拿临床治疗学
5738,T4738,秋磊钢,隐身技术,国际营销学；数学分析；财政学
5739,T4739,卞艺育,交通运输法则,制丝学；中国哲学史；电气控制与PLC技术
5740,T4740,曹育婕,交通运输设备,口腔组织病理学；分析化学；动物科学
5741,T4741,卻蔚宏,教育哲学,电路理论；神经生理学
5742,T4742,元励敬,地质学C,哲学概论；数字信号处理；生理学B1
5743,T4743,訾娅秀,劳动与社会保障,世界通史；哲学概论
5744,T4744,国秋珠,消防工程,大学生物A；行政管理；地质学C
5745,T4745,籍朗福,大学物理B2,机械制图A；森林生态学；中国法制史
5746,T4746,支婷竹,行政法与行政诉讼法,民事诉讼法；刑事诉讼法
5747,T4747,许江鑫,知识产权法,数学分析；劳动与社会保障
5748,T4748,古泓强,德育原理,生态与可持续发展经济学；常微分方程
5749,T4749,柏琛登,科学技术哲学,实践性教学环节
5750,T4750,虞平纪,全球动力力学,交通运输设备；军事海洋学；普通逻辑学
5751,T4751,卻仁城,电磁场理论,舞蹈；中国诗词文化
5752,T4752,龙雁霄,幼儿心理学,声乐；学前卫生学
5753,T4753,水雁 ,国际金融,国际商务案例；对外贸易概论
5754,T4754,文哲立,推拿临床治疗学,游泳；环境控制
5755,T4755,董香欢,纺织品设计学,林木病理学；实变与泛函
5756,T4756,班芳希,生物学基础,电工与电子技术基础理论；大气科学概论A；哲学概论
5757,T4757,顾叶等,治安系,农牧业生产基础；新闻传播三大类；建筑设计B2
5758,T4758,红胜启,实变与泛函,航空航天动力装置；游泳；古建筑保护
5759,T4759,咸庭庭,考古学通论,教育学概论；中国哲学史；计算机原理及应用
5760,T4760,郝济业,数据结构,操作系统；编译技术；数字信号处理
5761,T4761,林韬腾,针织学,儿童文学；建筑设计
5762,T4762,郎茗彩,中医学基础A；中医学基础B；现代医学基础,中医古典医籍；儿科学；护理学导论
5763,T4763,关友艺,钢结构,工程制图；混凝土结构；工程结构
5764,T4764,苏舒蓉,有机化学A,中医学基础A；食品工厂设计基础；普通心理学
5765,T4765,薄雪芬,针织学,生物海洋学；计算机仿真技术
5766,T4766,孙 巧,汉语言文学B,汉语言文学A；运输经济学
5767,T4767,方彪英,岩石学,建筑与城市摄影；刺灸学；机械设计基础
5768,T4768,索瑶琳,普通心理学,教育心理学；运输经济学
5769,T4769,经莺婵,国际商法,生物学基础；工程地质学；现代医学基础
5770,T4770,郜园凡,塑性力学,弹性力学；运输经济学；运输经济学
5771,T4771,满舒贞,乐理基础,建筑设计C；农学B；生物化学与分子生物学
5772,T4772,荣弘高,计算机软件技术基础,管理数学；中国艺术设计史；外国工艺美术史
5773,T4773,仇娴彩,国际金融,外国教育史；健康评估
5774,T4774,慎澜兰,电路原理,交通港站与枢纽；测量与遥感；计量经济学
5775,T4775,危慧育,程序设计基础,国际贸易运输与保险；生物学基础；生理学B1
5776,T4776,乌鸣子,中国诗词文化,基础会计；织物组织学；生理学A
5777,T4777,欧棠易,国际金融,国际商务案例；对外贸易概论
5778,T4778,朱鑫登,儿童文学,学前卫生学；数字图像处理；财政管理
5779,T4779,禄园姣,幼儿心理学,声乐；学前卫生学；运输经济学
5780,T4780,嵇毓聪,反应堆工程原理,热工；传热；运输经济学
5781,T4781,国彪震,地球化学,中国近代史；交通运输法则
5782,T4782,经纯妍,海洋调查与观测技术,生物海洋学；海洋地质学
5783,T4783,龚斌意,建筑材料,工程制图；地基与基础
5784,T4784,东枝素,中国史,建筑设计；森林植物学；编译技术
5785,T4785,鲁俊伟,教育哲学,教育论；教育学概论；教育心理学
5786,T4786,朱英珊,振动力学,几何学；流体力学
5787,T4787,全先洋,数据结构,操作系统；编译技术；数字信号处理
5788,T4788,阚骏海,电工与电子技术基础理论,机械设计基础；测试技术
5789,T4789,嵇桂露,教育学概论,植物科学与技术；纺织品设计学；乐理学A2
5790,T4790,酆远基,塑性力学,工程力学B；生态与可持续发展经济学；线性代数
5791,T4791,汲晟子,理论力学,数字图像处理；财政管理
5792,T4792,董楠飞,地质学B1,WTO规则；普通化学A；刺灸学
5793,T4793,芮慧勤,中国工艺美术史,外国工艺美术史；数字图像处理；财政管理
5794,T4794,巴枝玉,汉语言文学B,国际政治；操作系统；计算机原理及应用
5795,T4795,乔秋亚,现代控制理论,测试技术；电工与电子技术基础理论
5796,T4796,和美纨,大气科学概论,大气探测学；天气学
5797,T4797,秦艳馨,核动力装置,图像识别；口腔修复学；外国工艺美术史
5798,T4798,仇嘉素,西方史学史,中国断代史；古代汉语
5799,T4799,奚云爽,工程力学A1,大气科学概论B2；中国近代史；国际法
5800,T4800,贝帆韬,幼儿心理学,建筑与城市摄影；操作系统；临床医学
5801,T4801,冷纨锦,刺灸学,经络学；针灸临床治疗学
5802,T4802,林以成,复变函数,制丝学；财政学；天气学
5803,T4803,徐昌乐,中国语言文学,中国近代史；中国古代史；中国诗词欣赏
5804,T4804,和舜昊,国际政治,中小学教学法；植物营养学
5805,T4805,靳悦真,中国诗词欣赏,中国诗词欣赏；中国诗词文化
5806,T4806,裘茜芸,中国史,口腔组织病理学；古建筑保护；计算机原理及应用
5807,T4807,宗泓霖,电路理论,马克思主义哲学；数学分析；大学英语听说教程
5808,T4808,邱弘朗,护理学基础A,交通运输企业管理；治安系；口腔组织病理学
5809,T4809,茅颜生,幼儿保健学,声乐；舞蹈；学前卫生学
5810,T4810,管欣宪,物理化学；分析化学,数字图像处理；财政管理
5811,T4811,向君锦,纺纱学,纺织导论；微生物学与免疫学；电工电子技术
5812,T4812,舒妹凝,科学技术哲学,毛泽东思想；核动力装置
5813,T4813,晏贤厚,大学物理B1,中药学；交通管理工程
5814,T4814,唐瑶育,中医学基础A,地球物理及勘探方法；交通运输设备；中国诗词文化
5815,T4815,柳雨会,外贸英语函电,实变与泛函；复变函数；生物海洋学
5816,T4816,葛语齐,中国通史,世界通史；中国史
5817,T4817,梁光耀,管理数学,岩石学；交通运输法则；有机化学B
5818,T4818,强纶生,教育心理学,生理学A；纺织厂空气调节；地球物理及勘探方法
5819,T4819,宁可舒,电路原理,电子技术基础；计算机原理及应用；电力电子技术
5820,T4820,鞠韵奇,高等数学A,行政管理；物理化学；数控加工技术
5821,T4821,戴霄娅,口腔修复学,微观经济学；生物技术
5822,T4822,彭有威,中国哲学史；西方哲学史,中外哲学原著导读；数字图像处理；财政管理
5823,T4823,饶莉月,离散数学,消防工程；生理学A；林木病理学
5824,T4824,崔晓婕,中国语言文学,外国语言文学；印刷原理与工艺；计算机图形学
5825,T4825,井可洁,林木病理学,大学物理B1；植物科学与技术；制丝学
5826,T4826,荣强富,艺术考古学,艺术设计基础；印刷原理与工艺；计算机图形学
5827,T4827,杨城泽,高等测量平差,海洋测绘；印刷原理与工艺；计算机图形学
5828,T4828,燕焘飞,细胞生物学；生理学,神经生理学；印刷原理与工艺；计算机图形学
5829,T4829,管星霖,中国古代史,全球动力力学；大气科学概论B1；机械设计基础
5830,T4830,蔺璟毅,教育社会学,几何学；细胞生物学
5831,T4831,元齐登,工程力学；岩土力学,地基与基础；工程制图
5832,T4832,缪洲济,建筑材料,混凝土结构；钢结构；工程结构
5833,T4833,焦凡思,编译技术,大学生物C；地基与基础；计算机软件技术基础
5834,T4834,祝中义,工程力学A1;工程力学A2；工程力学B；工程热力学,机械设计基础；印刷原理与工艺；计算机图形学
5835,T4835,扈广振,游泳,大学物理B2；外国教育史；工程制图
5836,T4836,余弘欣,建筑设计A,中国艺术设计史；纤维材料化学；纺织厂空气调节
5837,T4837,谭亨哲,治安系,中级财政会计管理会计成本会计；航空仪表
5838,T4838,花舜才,构造地质学,地球物理及勘探方法；弹性力学；构造地质学；
5839,T4839,尚馥影,普通心理学,中国工艺美术史；新闻学；财政学
5840,T4840,诸卫采,中国语言文学,中国近代史；中国古代史；中国诗词欣赏
5841,T4841,尤枝美,马克思主义哲学原理,地球物理及勘探方法；乐理学D；汉语言文学B
5842,T4842,时瑶舒,弹性力学,地球物理及勘探方法；印前处理原理与技术
5843,T4843,丰康韵,塑性力学,印前处理原理与技术；理论力学
5844,T4844,蒋咏希,宏观经济学,微观经济学；人口经济学；印前处理原理与技术
5845,T4845,谢杰晗,塑性力学,流体力学；几何学；振动力学
5846,T4846,易彬德,航空航天概论,环境控制；航空仪表；印前处理原理与技术
5847,T4847,戎志邦,纺织导论；织物组织学,印前处理原理与技术；机械工程；颜色科学与技术
5848,T4848,吴琦梅,电气控制与PLC技术,智能建筑概论；形式与政策；测试技术
5849,T4849,匡礼锦,政治经济学,宏观经济学；国际经济学
5850,T4850,仲珊艺,织物组织学,汉语言文学A；新闻学；乐理基础
5851,T4851,章园毓,数控加工技术,罐头食品加工与软饮料工艺学；新闻传播三大类；全球动力力学
5852,T4852,柳卫恒,海洋科学导论；生物海洋学,海洋地质学；海洋调查与观测技术
5853,T4853,乐希 ,外科护理学,劳动与社会保障；会计学B；实践性教学环节
5854,T4854,鱼理军,机械设计基础,岩土力学；国际私法；交通运输技术管理
5855,T4855,纪可永,哲学概论,宏观经济学；全球动力力学；海洋技术
5856,T4856,利芳慧,细胞生物学,机械制图A；教育论；地质学B1
5857,T4857,纪娜竹,刺灸学,海洋调查与观测技术；中国哲学史
5858,T4858,翟淑凤,全球动力力学,理论力学；国际商务案例
5859,T4859,司怡筠,汉语言文学,传播学；机械工程；颜色科学与技术
5860,T4860,简娅娴,大地测量学基础；地球物理大地测量学,空间测理论与技术
5861,T4861,终可蕊,机织学,图像识别；外贸英语A；分析化学
